amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,mood,age,avg_bpm_listened,most_listened_genre_Classical,most_listened_genre_Electronic,most_listened_genre_Hip-hop,most_listened_genre_Jazz,most_listened_genre_Pop,most_listened_genre_Rock,listening_frequency_daily,listening_frequency_hourly,listening_frequency_monthly,listening_frequency_weekly
0,0,0,1,0,0,0,0,0,2,29,122,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,4,25,184,0,0,0,0,1,0,0,0,1,0
0,0,0,1,1,0,0,0,0,4,25,178,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,4,26,139,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,3,33,93,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,4,24,174,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,1,3,26,115,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0,1,0,0,0,3,24,113,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,3,25,181,0,0,1,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,1,3,68,85,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,3,24,105,1,0,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,1,2,32,84,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,0,0,0,0,2,31,79,0,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,0,1,4,36,65,1,0,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,1,4,15,138,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,4,24,190,0,0,0,0,0,1,1,0,0,0
0,0,0,1,0,0,0,0,1,2,20,75,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,4,35,126,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,1,4,40,62,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,25,120,0,1,0,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,1,2,54,87,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,3,46,61,0,0,0,0,0,1,1,0,0,0
0,1,1,0,0,1,0,0,0,3,22,137,0,0,0,1,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,4,25,147,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,1,30,98,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,3,14,184,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,3,23,153,0,0,0,1,0,0,1,0,0,0
0,1,0,1,0,0,0,0,0,4,19,178,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,1,2,31,159,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,4,35,114,0,1,0,0,0,0,0,0,1,0
0,0,0,1,1,1,1,1,0,5,44,124,0,0,0,1,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,4,17,106,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,5,44,114,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,1,0,0,0,2,23,116,0,0,0,0,0,1,1,0,0,0
0,0,0,1,0,0,0,0,1,3,32,105,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,1,2,26,171,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,3,99,97,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,1,0,3,30,181,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,3,24,83,0,0,0,0,0,1,1,0,0,0
0,0,0,1,0,0,0,0,0,5,69,155,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,2,27,87,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,4,39,190,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,2,23,182,0,0,1,0,0,0,0,0,0,1
0,1,0,1,1,0,0,0,0,3,19,184,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0,0,0,0,3,30,188,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,4,24,144,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,0,5,46,199,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,5,18,143,0,0,0,0,1,0,0,1,0,0
0,1,0,0,1,0,0,0,0,4,26,190,0,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,0,4,45,182,0,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,1,0,3,26,198,0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,1,4,30,70,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,4,26,132,0,0,0,1,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,3,33,191,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,4,28,98,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,2,28,111,1,0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,1,0,2,38,82,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,3,99,169,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,0,0,4,26,168,0,0,0,1,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,2,39,102,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,1,20,72,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,1,4,51,168,0,0,1,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,0,4,40,190,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,3,33,165,1,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1,4,31,193,0,0,0,1,0,0,0,1,0,0
1,1,0,1,0,0,0,0,0,3,20,141,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,5,26,158,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,3,44,77,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,1,1,4,29,78,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,1,0,0,5,31,78,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,1,3,53,113,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,4,28,91,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,3,14,169,0,0,0,0,1,0,0,0,0,1
0,0,1,1,0,0,0,0,1,4,17,123,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,3,26,119,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,4,30,123,0,0,1,0,0,0,0,1,0,0
0,0,1,0,1,0,0,0,1,5,44,101,0,0,0,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,4,35,172,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0,0,0,0,1,4,32,160,0,0,1,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,1,3,37,142,1,0,0,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,0,4,25,197,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,1,0,5,69,121,0,0,0,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,2,19,146,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,4,25,183,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,4,24,109,1,0,0,0,0,0,0,1,0,0
0,1,0,0,0,1,0,0,0,4,31,132,0,0,0,1,0,0,0,0,0,1
0,0,0,0,1,1,0,0,1,2,25,122,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,1,3,33,69,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,1,0,0,0,5,26,125,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,1,1,0,0,3,29,138,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,3,30,152,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0,1,0,0,1,5,25,124,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,5,26,192,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,2,25,135,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,4,26,106,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,3,21,98,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,4,56,124,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,4,42,85,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,1,3,33,132,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,1,3,33,162,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,0,4,26,130,0,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0,1,1,30,140,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,3,29,124,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,3,25,72,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,0,0,4,24,177,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,1,2,54,68,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,1,0,0,4,26,69,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,4,31,131,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,1,0,1,20,144,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,1,1,4,51,134,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,4,40,71,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,3,33,93,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,1,0,1,0,4,21,98,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,1,1,0,0,5,31,87,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,1,4,29,178,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,3,53,88,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,4,30,109,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,5,28,149,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,1,0,0,0,4,31,114,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,4,28,96,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,0,1,1,1,28,150,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,3,14,65,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,3,55,187,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,3,26,63,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,4,30,80,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,1,1,3,37,160,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,4,35,80,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,4,34,199,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,4,25,144,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,4,24,183,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,2,19,158,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,4,25,100,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,2,25,138,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,4,28,106,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,5,69,147,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0,0,1,0,0,4,23,123,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,4,31,129,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,1,1,1,0,3,33,99,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,4,25,136,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,4,32,92,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,4,24,61,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,2,25,121,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,5,25,196,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,1,0,4,42,103,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,3,27,74,0,0,0,1,0,0,0,0,0,1
0,0,0,1,0,0,1,0,1,2,56,174,0,0,1,0,0,0,0,0,1,0
1,1,0,0,0,0,1,0,0,4,17,160,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0,0,1,0,0,5,31,136,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,1,1,0,3,33,125,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,3,33,65,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,1,30,151,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,4,26,200,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,1,1,0,0,5,23,86,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,3,21,179,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,3,29,189,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,2,28,198,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,3,25,115,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0,1,0,1,0,5,25,72,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,5,26,118,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,1,0,2,28,183,0,0,0,1,0,0,0,0,1,0
0,1,1,0,0,0,1,0,0,3,20,175,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,2,39,136,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0,0,2,38,60,0,0,0,0,0,1,1,0,0,0
1,0,1,0,0,0,0,0,0,4,26,82,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,1,0,2,25,113,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,4,45,189,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,0,3,33,186,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,5,28,162,1,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,5,31,194,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,5,27,123,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,0,0,4,25,177,1,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,0,4,29,90,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,4,17,169,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,0,0,4,30,63,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,4,31,69,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,4,30,129,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,4,28,191,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,1,28,197,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,3,14,158,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,3,55,189,0,0,0,1,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,3,26,80,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,1,4,30,132,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,4,24,150,1,0,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,3,37,114,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,4,24,117,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,3,30,139,0,1,0,0,0,0,0,0,1,0
1,1,1,0,0,0,0,0,0,3,33,180,0,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,2,25,155,0,0,0,1,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,5,69,84,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,4,31,104,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,4,25,178,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,3,19,197,0,0,0,0,1,0,0,1,0,0
0,0,0,1,1,0,0,0,1,5,26,143,0,0,0,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,5,25,174,1,0,0,0,0,0,1,0,0,0
1,0,1,0,1,0,0,0,0,3,29,90,0,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,3,27,67,0,0,0,1,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,2,56,155,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0,0,0,0,1,4,21,132,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,3,21,75,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,1,0,0,3,22,127,0,0,0,0,0,1,1,0,0,0
0,0,0,0,1,0,0,0,0,5,31,73,0,0,0,0,0,1,0,1,0,0
0,0,1,1,1,0,0,0,0,3,33,103,0,0,0,1,0,0,1,0,0,0
0,1,1,0,0,0,1,0,0,4,20,115,0,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,0,0,3,29,132,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,3,25,171,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,4,26,167,0,0,1,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,5,23,113,0,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,2,28,135,0,1,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,1,0,5,25,126,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,2,39,91,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,1,0,1,0,2,38,188,1,0,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,0,4,34,72,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,5,25,182,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,3,24,99,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0,5,27,74,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,4,29,157,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,1,4,17,83,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,4,30,128,0,1,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,1,2,29,106,0,0,0,0,0,1,0,0,1,0
0,0,1,1,1,0,0,0,0,4,31,102,0,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,3,30,101,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,4,28,168,1,0,0,0,0,0,0,0,1,0
0,1,0,1,0,1,0,0,0,1,28,85,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,3,55,96,0,0,1,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,3,26,168,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,1,0,1,0,4,30,68,0,0,0,1,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,3,29,174,1,0,0,0,0,0,1,0,0,0
0,1,1,0,1,0,0,0,0,3,37,175,0,0,0,1,0,0,0,0,1,0
0,0,1,1,1,0,0,0,0,5,31,121,1,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,0,4,31,72,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0,0,0,1,1,2,25,136,0,0,1,0,0,0,0,0,0,1
0,1,1,1,0,0,0,0,0,3,33,92,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,2,19,178,0,0,1,0,0,0,1,0,0,0
0,0,1,0,1,0,1,0,0,4,37,94,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,1,0,5,69,100,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,5,25,163,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,0,4,25,94,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,3,29,126,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,3,19,188,0,0,0,0,0,1,1,0,0,0
0,0,1,0,0,0,0,1,1,4,20,94,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,0,3,29,77,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,3,27,118,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,3,21,79,0,0,0,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,2,56,171,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,3,25,65,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1,3,33,130,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,4,26,79,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,5,23,119,0,0,0,1,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,2,28,189,0,0,0,1,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,2,38,115,0,0,1,0,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,2,39,71,0,0,0,0,0,1,1,0,0,0
0,1,0,0,1,0,0,1,0,5,25,144,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1,4,34,167,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,4,27,165,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,4,26,83,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,4,45,160,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,4,29,194,0,0,0,1,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,4,30,79,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,4,17,92,0,0,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,2,29,180,0,0,0,0,0,1,1,0,0,0
0,1,0,1,0,0,0,0,0,4,31,61,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,4,28,186,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,0,1,0,1,28,100,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,0,0,3,55,88,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,5,26,118,1,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0,0,0,0,3,26,63,0,0,0,0,0,1,0,0,0,1
0,1,0,1,1,0,0,0,0,5,24,118,0,0,0,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,4,28,61,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,1,0,4,31,167,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0,0,0,0,0,2,19,110,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,1,0,0,2,28,158,0,0,0,1,0,0,0,1,0,0
0,0,1,0,1,0,1,0,0,3,33,128,0,0,0,1,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,4,27,84,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,5,69,161,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,4,25,85,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0,0,0,0,1,3,29,126,0,0,0,0,0,1,0,0,0,1
0,0,1,0,1,0,0,0,0,3,19,134,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,1,4,35,96,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,4,29,190,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,4,34,116,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,0,3,29,155,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,0,3,43,154,0,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0,0,3,25,72,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,1,1,0,0,5,23,116,0,0,0,0,1,0,1,0,0,0
0,0,0,0,1,1,1,0,0,5,39,133,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,1,0,0,2,38,181,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,4,26,75,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,2,28,174,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,2,39,82,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,1,0,1,0,5,25,178,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,0,4,18,137,1,0,0,0,0,0,1,0,0,0
0,1,0,1,0,0,0,0,0,4,34,133,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0,0,0,0,0,5,36,144,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,1,0,3,24,183,0,0,0,1,0,0,1,0,0,0
0,1,0,0,1,0,0,0,0,4,24,108,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,4,27,142,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,5,22,127,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,2,30,177,0,0,0,0,1,0,0,0,1,0
0,0,0,1,1,0,0,0,0,4,31,155,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1,28,99,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,5,26,101,0,0,1,0,0,0,1,0,0,0
0,1,0,0,1,0,0,0,0,3,26,104,0,0,0,0,1,0,1,0,0,0
0,1,0,1,1,0,0,0,0,5,24,137,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,4,28,126,0,0,0,0,0,1,0,0,1,0
0,1,0,0,1,0,0,0,1,4,31,179,0,0,0,0,0,1,1,0,0,0
0,1,1,0,1,0,0,0,0,3,33,138,0,0,0,1,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,2,28,112,0,0,0,0,0,1,1,0,0,0
0,0,0,0,1,0,0,0,0,4,27,167,0,0,0,0,0,1,1,0,0,0
0,0,0,0,1,0,0,0,0,5,69,160,0,0,1,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,5,25,64,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,4,25,160,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,3,19,191,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,1,4,29,141,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,1,2,20,130,0,0,1,0,0,0,0,0,0,1
